year_month,year,month,carrier,carrier_name,airport_code,city,state,airport_full_name,airport_name_cleansed,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2017-05-01,2017,5,AA,American Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,11907.0,1752.0,498.86,41.25,497.74,2.53,711.62,93.0,15.0,121631.0,50581.0,2998.0,18925.0,122.0,49005.0
2017-05-01,2017,5,AA,American Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,656.0,237.0,18.59,4.36,173.79,0.0,40.25,7.0,4.0,13606.0,964.0,370.0,9477.0,0.0,2795.0
2017-05-01,2017,5,AA,American Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,3257.0,968.0,163.28,12.69,572.78,1.51,217.75,14.0,9.0,52990.0,14138.0,685.0,22419.0,196.0,15552.0
2017-05-01,2017,5,AA,American Airlines Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,1940.0,540.0,89.85,6.77,314.91,0.71,127.76,28.0,13.0,32445.0,4224.0,869.0,18547.0,15.0,8790.0
2017-05-01,2017,5,AA,American Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1523.0,269.0,87.91,7.99,99.94,0.18,72.99,1.0,1.0,14694.0,5034.0,746.0,3719.0,19.0,5176.0
2017-05-01,2017,5,AA,American Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,5367.0,946.0,266.34,23.57,355.37,0.05,300.67,24.0,6.0,63469.0,23008.0,1579.0,14624.0,3.0,24255.0
2017-05-01,2017,5,AA,American Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,1110.0,348.0,59.14,2.77,226.78,0.67,58.64,8.0,2.0,20407.0,3329.0,184.0,12392.0,62.0,4440.0
2017-05-01,2017,5,AS,Alaska Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,62.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,78.0,46.0,0.0,32.0,0.0,0.0
2017-05-01,2017,5,AS,Alaska Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,146.0,25.0,6.61,0.99,14.54,0.0,2.85,0.0,0.0,918.0,315.0,36.0,450.0,0.0,117.0
2017-05-01,2017,5,AS,Alaska Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,124.0,5.0,0.89,0.0,1.11,0.0,3.0,0.0,0.0,143.0,17.0,0.0,25.0,0.0,101.0
2017-05-01,2017,5,AS,Alaska Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,173.0,63.0,4.76,0.86,53.89,0.0,3.49,0.0,0.0,3035.0,166.0,120.0,2636.0,0.0,113.0
2017-05-01,2017,5,AS,Alaska Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,794.0,298.0,29.77,2.93,247.82,0.0,17.48,20.0,0.0,12735.0,1850.0,181.0,9964.0,0.0,740.0
2017-05-01,2017,5,AS,Alaska Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,114.0,22.0,5.74,1.0,12.28,0.0,2.98,0.0,0.0,717.0,195.0,31.0,312.0,0.0,179.0
2017-05-01,2017,5,AS,Alaska Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,182.0,26.0,7.71,1.0,16.62,0.0,0.67,1.0,0.0,824.0,198.0,53.0,553.0,0.0,20.0
2017-05-01,2017,5,AS,Alaska Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,492.0,131.0,11.84,1.32,104.35,0.0,13.49,1.0,12.0,6461.0,624.0,95.0,5252.0,0.0,490.0
2017-05-01,2017,5,B6,JetBlue Airways,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,147.0,42.0,19.13,0.0,5.46,0.0,17.42,0.0,1.0,3263.0,1169.0,0.0,317.0,0.0,1777.0
2017-05-01,2017,5,B6,JetBlue Airways,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,120.0,27.0,9.38,0.0,5.58,0.25,11.79,7.0,0.0,2301.0,797.0,0.0,330.0,8.0,1166.0
2017-05-01,2017,5,B6,JetBlue Airways,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,89.0,25.0,16.6,0.0,3.57,0.0,4.83,0.0,1.0,1797.0,1246.0,0.0,121.0,0.0,430.0
2017-05-01,2017,5,B6,JetBlue Airways,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,57.0,9.0,1.65,0.0,6.37,0.0,0.98,1.0,0.0,466.0,92.0,0.0,203.0,0.0,171.0
2017-05-01,2017,5,B6,JetBlue Airways,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,745.0,322.0,65.01,0.96,167.17,0.0,88.85,24.0,4.0,25247.0,5582.0,54.0,11647.0,0.0,7964.0
2017-05-01,2017,5,B6,JetBlue Airways,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,476.0,204.0,53.84,1.72,100.22,0.0,48.21,2.0,0.0,12139.0,2856.0,262.0,4276.0,0.0,4745.0
2017-05-01,2017,5,B6,JetBlue Airways,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,526.0,167.0,45.78,2.19,80.2,0.0,38.83,27.0,7.0,13978.0,2830.0,187.0,6995.0,0.0,3966.0
2017-05-01,2017,5,B6,JetBlue Airways,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1761.0,506.0,170.05,2.98,130.34,1.22,201.41,35.0,2.0,36486.0,11708.0,370.0,6492.0,169.0,17747.0
2017-05-01,2017,5,B6,JetBlue Airways,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,239.0,77.0,40.85,0.85,13.24,0.0,22.06,8.0,1.0,5668.0,2764.0,152.0,726.0,0.0,2026.0
2017-05-01,2017,5,B6,JetBlue Airways,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,539.0,194.0,43.75,1.08,103.67,0.0,45.5,9.0,1.0,14362.0,3229.0,283.0,7234.0,0.0,3616.0
2017-05-01,2017,5,DL,Delta Air Lines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,21267.0,2981.0,791.48,69.58,910.04,2.0,1207.9,4.0,28.0,186617.0,73934.0,5979.0,37253.0,51.0,69400.0
2017-05-01,2017,5,DL,Delta Air Lines Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,483.0,87.0,31.59,3.46,23.08,0.0,28.87,0.0,1.0,3797.0,1465.0,122.0,858.0,0.0,1352.0
2017-05-01,2017,5,DL,Delta Air Lines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,804.0,130.0,55.95,1.84,36.15,0.0,36.06,1.0,2.0,7670.0,3967.0,159.0,1534.0,0.0,2010.0
2017-05-01,2017,5,DL,Delta Air Lines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,457.0,66.0,28.04,1.79,18.55,0.0,17.62,0.0,2.0,2952.0,1083.0,120.0,750.0,0.0,999.0
2017-05-01,2017,5,DL,Delta Air Lines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,550.0,261.0,25.42,5.73,207.26,0.0,22.59,1.0,5.0,18743.0,2407.0,354.0,14306.0,0.0,1676.0
2017-05-01,2017,5,DL,Delta Air Lines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,2743.0,1065.0,150.01,9.34,743.48,2.25,159.92,2.0,6.0,59133.0,15101.0,873.0,32209.0,227.0,10723.0
2017-05-01,2017,5,DL,Delta Air Lines Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,2132.0,597.0,97.07,4.68,378.54,0.0,116.7,7.0,33.0,51364.0,8619.0,484.0,30208.0,0.0,12053.0
2017-05-01,2017,5,DL,Delta Air Lines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1513.0,239.0,69.0,6.55,67.04,0.0,96.41,4.0,2.0,18371.0,6206.0,246.0,3343.0,0.0,8576.0
2017-05-01,2017,5,DL,Delta Air Lines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,669.0,97.0,38.87,3.5,42.14,0.0,12.49,0.0,1.0,4368.0,1768.0,275.0,1721.0,0.0,604.0
2017-05-01,2017,5,DL,Delta Air Lines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,1014.0,332.0,42.85,2.77,214.65,0.0,71.72,0.0,0.0,23799.0,3245.0,163.0,15325.0,0.0,5066.0
2017-04-01,2017,4,AA,American Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,1036.0,236.0,63.28,2.17,91.56,0.0,78.99,11.0,5.0,17881.0,4359.0,211.0,7070.0,0.0,6241.0
2017-04-01,2017,4,AA,American Airlines Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,8175.0,1331.0,328.73,36.62,482.6,2.78,480.27,60.0,6.0,83410.0,23636.0,3418.0,20614.0,90.0,35652.0
2017-04-01,2017,4,AA,American Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,884.0,155.0,57.8,3.4,42.76,0.0,51.05,4.0,1.0,8925.0,3571.0,143.0,1483.0,0.0,3728.0
2017-04-01,2017,4,AA,American Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,11205.0,2109.0,474.42,66.17,827.2,2.53,738.69,173.0,40.0,164880.0,49775.0,5810.0,46835.0,71.0,62389.0
2017-04-01,2017,4,AA,American Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,563.0,174.0,23.64,3.9,115.12,0.0,31.33,7.0,0.0,9207.0,934.0,237.0,6081.0,0.0,1955.0
2017-04-01,2017,4,AA,American Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,3068.0,820.0,177.21,11.86,436.59,1.52,192.82,11.0,8.0,46021.0,11779.0,1326.0,17323.0,119.0,15474.0
2017-04-01,2017,4,AA,American Airlines Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,1806.0,495.0,101.53,14.67,261.69,0.46,116.65,48.0,10.0,32047.0,6473.0,867.0,15160.0,62.0,9485.0
2017-04-01,2017,4,AA,American Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1564.0,334.0,111.01,8.31,112.99,0.96,100.73,9.0,1.0,19104.0,6289.0,526.0,4667.0,24.0,7598.0
2017-04-01,2017,4,AA,American Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,4921.0,839.0,221.35,21.34,330.18,4.39,261.75,38.0,11.0,55313.0,20298.0,1704.0,14677.0,103.0,18531.0
2017-04-01,2017,4,AA,American Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,1047.0,485.0,54.51,3.53,347.78,0.43,78.75,13.0,0.0,30734.0,3764.0,217.0,20551.0,31.0,6171.0
2017-04-01,2017,4,AS,Alaska Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,60.0,11.0,4.2,0.0,6.8,0.0,0.0,0.0,0.0,448.0,238.0,0.0,210.0,0.0,0.0
2017-04-01,2017,4,AS,Alaska Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,141.0,25.0,11.93,0.95,7.93,0.0,4.19,0.0,0.0,918.0,452.0,81.0,215.0,0.0,170.0
2017-04-01,2017,4,AS,Alaska Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,120.0,14.0,4.05,0.38,7.96,0.0,1.61,0.0,0.0,974.0,364.0,9.0,520.0,0.0,81.0
2017-04-01,2017,4,AS,Alaska Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,150.0,49.0,6.03,0.0,39.87,0.0,3.1,1.0,0.0,2778.0,379.0,0.0,2222.0,0.0,177.0
2017-04-01,2017,4,AS,Alaska Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,735.0,220.0,26.2,1.65,154.8,1.8,35.54,10.0,0.0,9018.0,1564.0,161.0,5560.0,97.0,1636.0
2017-04-01,2017,4,AS,Alaska Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,112.0,20.0,3.15,0.0,13.8,0.23,2.82,0.0,0.0,636.0,83.0,0.0,400.0,6.0,147.0
2017-04-01,2017,4,AS,Alaska Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,178.0,32.0,7.3,0.04,21.95,0.0,2.71,0.0,0.0,1376.0,326.0,11.0,682.0,0.0,357.0
2017-04-01,2017,4,AS,Alaska Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,492.0,191.0,16.24,0.0,156.62,0.0,18.14,0.0,20.0,13355.0,791.0,0.0,11525.0,0.0,1039.0
2017-04-01,2017,4,B6,JetBlue Airways,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,140.0,28.0,6.73,0.0,9.81,0.6,10.86,0.0,0.0,2085.0,450.0,0.0,904.0,12.0,719.0
2017-04-01,2017,4,B6,JetBlue Airways,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,115.0,23.0,7.01,0.0,4.8,0.0,11.19,4.0,0.0,1915.0,497.0,0.0,255.0,0.0,1163.0
2017-04-01,2017,4,B6,JetBlue Airways,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,85.0,18.0,6.81,0.0,5.86,0.0,5.33,0.0,0.0,934.0,346.0,0.0,227.0,0.0,361.0
2017-04-01,2017,4,B6,JetBlue Airways,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,50.0,7.0,1.35,0.21,4.08,0.0,1.36,0.0,0.0,540.0,59.0,26.0,331.0,0.0,124.0
2017-04-01,2017,4,B6,JetBlue Airways,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,835.0,294.0,69.31,1.0,152.09,1.65,69.95,12.0,1.0,22168.0,5516.0,18.0,9754.0,58.0,6822.0
2017-04-01,2017,4,B6,JetBlue Airways,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,475.0,131.0,34.23,0.79,64.53,0.56,30.89,0.0,0.0,8798.0,2628.0,99.0,3086.0,14.0,2971.0
2017-04-01,2017,4,B6,JetBlue Airways,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,510.0,161.0,39.44,0.0,91.76,0.0,29.79,14.0,3.0,14196.0,2654.0,0.0,8049.0,0.0,3493.0
2017-04-01,2017,4,B6,JetBlue Airways,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1690.0,393.0,119.85,4.1,79.34,0.33,189.37,14.0,0.0,30755.0,8668.0,343.0,4111.0,33.0,17600.0
2017-04-01,2017,4,B6,JetBlue Airways,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,170.0,48.0,21.43,0.45,13.25,0.0,12.88,3.0,0.0,3692.0,1652.0,65.0,996.0,0.0,979.0
2017-04-01,2017,4,B6,JetBlue Airways,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,515.0,226.0,28.42,0.94,163.3,0.0,33.33,9.0,2.0,19135.0,2614.0,262.0,12692.0,0.0,3567.0
2017-04-01,2017,4,DL,Delta Air Lines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,20424.0,3370.0,1027.45,112.19,908.01,0.98,1321.37,1197.0,101.0,429194.0,151581.0,23334.0,107073.0,39.0,147167.0
2017-04-01,2017,4,DL,Delta Air Lines Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,431.0,93.0,26.95,13.28,26.82,0.0,25.95,24.0,1.0,8606.0,2333.0,2388.0,971.0,0.0,2914.0
2017-04-01,2017,4,DL,Delta Air Lines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,803.0,138.0,50.6,19.01,26.08,0.0,42.31,23.0,3.0,12400.0,4514.0,3119.0,996.0,0.0,3771.0
2017-04-01,2017,4,DL,Delta Air Lines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,402.0,86.0,21.13,16.37,32.39,0.0,16.1,24.0,1.0,9786.0,1567.0,4455.0,1947.0,0.0,1817.0
2017-04-01,2017,4,DL,Delta Air Lines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,506.0,200.0,33.42,16.67,116.78,0.0,33.13,22.0,0.0,16921.0,3392.0,2431.0,7017.0,0.0,4081.0
2017-04-01,2017,4,DL,Delta Air Lines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,2703.0,914.0,169.04,40.79,559.34,0.98,143.85,43.0,0.0,62438.0,18451.0,7355.0,22612.0,54.0,13966.0
2017-04-01,2017,4,DL,Delta Air Lines Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,2126.0,563.0,129.13,34.94,302.03,0.0,96.9,79.0,11.0,55194.0,16711.0,5142.0,21903.0,0.0,11438.0
2017-04-01,2017,4,DL,Delta Air Lines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1514.0,309.0,117.62,40.61,52.62,0.0,98.14,46.0,1.0,28831.0,10113.0,7237.0,2116.0,0.0,9365.0
2017-04-01,2017,4,DL,Delta Air Lines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,625.0,130.0,49.47,21.81,34.04,0.0,24.67,25.0,2.0,12671.0,3756.0,4092.0,2129.0,0.0,2694.0
2017-04-01,2017,4,DL,Delta Air Lines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,944.0,438.0,64.46,17.01,292.8,0.0,63.73,10.0,0.0,33127.0,5215.0,1639.0,20496.0,0.0,5777.0
2017-03-01,2017,3,AA,American Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,1205.0,241.0,78.79,4.13,74.99,0.95,82.14,9.0,3.0,12584.0,3827.0,372.0,2839.0,38.0,5508.0
2017-03-01,2017,3,AA,American Airlines Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,8467.0,1220.0,314.27,18.47,431.8,2.0,453.46,128.0,28.0,67741.0,21431.0,1225.0,16099.0,135.0,28851.0
2017-03-01,2017,3,AA,American Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,900.0,176.0,57.11,3.32,67.97,0.43,47.17,7.0,1.0,11725.0,3237.0,527.0,3531.0,30.0,4400.0
2017-03-01,2017,3,AA,American Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,11722.0,1608.0,468.89,31.93,444.55,1.83,660.8,81.0,26.0,111535.0,47729.0,1880.0,14696.0,115.0,47115.0
2017-03-01,2017,3,AA,American Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,630.0,225.0,40.79,3.31,149.27,1.31,30.33,34.0,0.0,12384.0,1969.0,236.0,8143.0,61.0,1975.0
2017-03-01,2017,3,AA,American Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,3158.0,777.0,147.84,11.84,462.2,2.03,153.09,38.0,1.0,44000.0,11381.0,1142.0,19749.0,68.0,11660.0
2017-03-01,2017,3,AA,American Airlines Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,1911.0,554.0,94.25,10.04,308.22,0.36,141.13,122.0,2.0,29098.0,5532.0,657.0,13691.0,10.0,9208.0
2017-03-01,2017,3,AA,American Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1713.0,341.0,130.89,7.57,99.03,0.14,103.37,17.0,1.0,18205.0,6860.0,918.0,2827.0,17.0,7583.0
2017-03-01,2017,3,AA,American Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,5305.0,1015.0,251.46,14.85,419.48,4.19,325.02,71.0,5.0,60422.0,15968.0,1858.0,19112.0,235.0,23249.0
2017-03-01,2017,3,AA,American Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,1112.0,326.0,82.22,7.44,163.54,1.67,71.14,14.0,3.0,20919.0,7124.0,387.0,8570.0,94.0,4744.0
2017-03-01,2017,3,AS,Alaska Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,62.0,13.0,3.35,0.14,6.36,0.0,3.16,0.0,0.0,508.0,189.0,6.0,207.0,0.0,106.0
2017-03-01,2017,3,AS,Alaska Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,137.0,19.0,5.19,0.0,9.35,0.0,4.46,0.0,1.0,867.0,171.0,0.0,549.0,0.0,147.0
2017-03-01,2017,3,AS,Alaska Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,124.0,17.0,9.61,0.0,5.4,0.0,1.99,0.0,0.0,589.0,307.0,0.0,151.0,0.0,131.0
2017-03-01,2017,3,AS,Alaska Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,140.0,48.0,9.92,0.0,33.06,0.0,5.03,5.0,0.0,3362.0,701.0,0.0,2462.0,0.0,199.0
2017-03-01,2017,3,AS,Alaska Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,757.0,249.0,30.22,1.0,193.57,0.0,24.21,5.0,0.0,10884.0,1674.0,19.0,7699.0,0.0,1492.0
2017-03-01,2017,3,AS,Alaska Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,97.0,20.0,5.99,0.42,9.15,0.0,4.44,0.0,1.0,624.0,217.0,14.0,262.0,0.0,131.0
2017-03-01,2017,3,AS,Alaska Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,165.0,21.0,5.45,0.0,12.32,0.0,3.23,3.0,0.0,896.0,374.0,0.0,430.0,0.0,92.0
2017-03-01,2017,3,AS,Alaska Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,494.0,137.0,24.85,1.0,87.43,0.0,23.72,1.0,5.0,7833.0,1127.0,117.0,5381.0,0.0,1208.0
2017-03-01,2017,3,B6,JetBlue Airways,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,10.0,1.0,0.55,0.0,0.0,0.0,0.45,0.0,0.0,220.0,122.0,0.0,0.0,0.0,98.0
2017-03-01,2017,3,B6,JetBlue Airways,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,120.0,26.0,11.28,0.94,9.38,0.0,4.41,9.0,0.0,1589.0,733.0,234.0,322.0,0.0,300.0
2017-03-01,2017,3,B6,JetBlue Airways,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,89.0,25.0,9.85,1.12,8.77,0.36,4.9,4.0,0.0,1772.0,793.0,87.0,477.0,18.0,397.0
2017-03-01,2017,3,B6,JetBlue Airways,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,54.0,9.0,4.26,0.0,4.55,0.0,0.18,2.0,0.0,435.0,233.0,0.0,186.0,0.0,16.0
2017-03-01,2017,3,B6,JetBlue Airways,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,891.0,329.0,66.48,0.42,179.58,0.09,82.44,36.0,1.0,23424.0,3597.0,27.0,12819.0,8.0,6973.0
2017-03-01,2017,3,B6,JetBlue Airways,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,499.0,169.0,26.12,2.91,109.67,0.0,30.3,14.0,0.0,10226.0,1787.0,139.0,5213.0,0.0,3087.0
2017-03-01,2017,3,B6,JetBlue Airways,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,534.0,202.0,42.32,1.0,117.17,0.0,41.51,29.0,1.0,15419.0,3116.0,105.0,8696.0,0.0,3502.0
2017-03-01,2017,3,B6,JetBlue Airways,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1753.0,427.0,146.14,4.76,108.86,0.16,167.07,57.0,0.0,25878.0,9830.0,451.0,3952.0,16.0,11629.0
2017-03-01,2017,3,B6,JetBlue Airways,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,178.0,58.0,21.76,1.83,20.96,0.0,13.46,6.0,0.0,3917.0,1628.0,120.0,826.0,0.0,1343.0
2017-03-01,2017,3,B6,JetBlue Airways,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,535.0,130.0,32.98,0.23,65.6,0.0,31.2,22.0,0.0,9094.0,2178.0,18.0,3746.0,0.0,3152.0
2017-03-01,2017,3,DL,Delta Air Lines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,20893.0,1709.0,562.63,74.99,524.4,1.0,545.98,61.0,33.0,125993.0,58150.0,11568.0,22076.0,20.0,34179.0
2017-03-01,2017,3,DL,Delta Air Lines Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,459.0,54.0,17.08,2.22,19.91,0.0,14.78,0.0,0.0,3447.0,1387.0,221.0,850.0,0.0,989.0
2017-03-01,2017,3,DL,Delta Air Lines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,879.0,140.0,45.78,4.48,44.6,0.0,45.14,4.0,1.0,9681.0,2826.0,447.0,3172.0,0.0,3236.0
2017-03-01,2017,3,DL,Delta Air Lines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,406.0,39.0,20.54,1.24,9.41,0.0,7.81,0.0,1.0,1672.0,894.0,78.0,300.0,0.0,400.0
